"","Dest","HourOfDay","MeanDelay","airport","city","state","country","lat","long","CityState"
"1514","FSM",21,10,"Fort Smith Regional","Fort Smith","AR","USA",35.33659028,-94.36744111,"Fort Smith,AR"
"1515","FWA",24,16,"Fort Wayne International","Fort Wayne","IN","USA",40.97846583,-85.19514639,"Fort Wayne,IN"
"1516","FWA",23,16,"Fort Wayne International","Fort Wayne","IN","USA",40.97846583,-85.19514639,"Fort Wayne,IN"
"1517","FWA",16,16,"Fort Wayne International","Fort Wayne","IN","USA",40.97846583,-85.19514639,"Fort Wayne,IN"
"1518","FWA",11,13,"Fort Wayne International","Fort Wayne","IN","USA",40.97846583,-85.19514639,"Fort Wayne,IN"
"1519","FWA",21,15,"Fort Wayne International","Fort Wayne","IN","USA",40.97846583,-85.19514639,"Fort Wayne,IN"
"1520","FWA",10,9,"Fort Wayne International","Fort Wayne","IN","USA",40.97846583,-85.19514639,"Fort Wayne,IN"
"1521","FWA",17,20,"Fort Wayne International","Fort Wayne","IN","USA",40.97846583,-85.19514639,"Fort Wayne,IN"
"1522","FWA",12,9,"Fort Wayne International","Fort Wayne","IN","USA",40.97846583,-85.19514639,"Fort Wayne,IN"
"1523","FWA",15,18,"Fort Wayne International","Fort Wayne","IN","USA",40.97846583,-85.19514639,"Fort Wayne,IN"
"1524","FWA",8,7,"Fort Wayne International","Fort Wayne","IN","USA",40.97846583,-85.19514639,"Fort Wayne,IN"
"1525","FWA",20,15,"Fort Wayne International","Fort Wayne","IN","USA",40.97846583,-85.19514639,"Fort Wayne,IN"
"1526","FWA",14,11,"Fort Wayne International","Fort Wayne","IN","USA",40.97846583,-85.19514639,"Fort Wayne,IN"
"1527","FWA",22,18,"Fort Wayne International","Fort Wayne","IN","USA",40.97846583,-85.19514639,"Fort Wayne,IN"
"1528","FWA",18,18,"Fort Wayne International","Fort Wayne","IN","USA",40.97846583,-85.19514639,"Fort Wayne,IN"
"1529","FWA",19,9,"Fort Wayne International","Fort Wayne","IN","USA",40.97846583,-85.19514639,"Fort Wayne,IN"
"1530","FWA",13,11,"Fort Wayne International","Fort Wayne","IN","USA",40.97846583,-85.19514639,"Fort Wayne,IN"
"1531","FWA",9,20,"Fort Wayne International","Fort Wayne","IN","USA",40.97846583,-85.19514639,"Fort Wayne,IN"
"1532","GCC",19,19,"Gillette-Campbell County","Gillette","WY","USA",44.34889806,-105.5393614,"Gillette,WY"
"1533","GCC",12,13,"Gillette-Campbell County","Gillette","WY","USA",44.34889806,-105.5393614,"Gillette,WY"
"1534","GCC",22,9,"Gillette-Campbell County","Gillette","WY","USA",44.34889806,-105.5393614,"Gillette,WY"
"1535","GCC",21,5,"Gillette-Campbell County","Gillette","WY","USA",44.34889806,-105.5393614,"Gillette,WY"
"1536","GCC",20,30,"Gillette-Campbell County","Gillette","WY","USA",44.34889806,-105.5393614,"Gillette,WY"
"1537","GCC",16,27,"Gillette-Campbell County","Gillette","WY","USA",44.34889806,-105.5393614,"Gillette,WY"
"1538","GCC",13,10,"Gillette-Campbell County","Gillette","WY","USA",44.34889806,-105.5393614,"Gillette,WY"
"1539","GCC",17,0,"Gillette-Campbell County","Gillette","WY","USA",44.34889806,-105.5393614,"Gillette,WY"
"1540","GCC",23,11,"Gillette-Campbell County","Gillette","WY","USA",44.34889806,-105.5393614,"Gillette,WY"
"1541","GEG",18,14,"Spokane Intl","Spokane","WA","USA",47.61985556,-117.5338425,"Spokane,WA"
"1542","GEG",24,6,"Spokane Intl","Spokane","WA","USA",47.61985556,-117.5338425,"Spokane,WA"
"1543","GEG",8,3,"Spokane Intl","Spokane","WA","USA",47.61985556,-117.5338425,"Spokane,WA"
"1544","GEG",12,11,"Spokane Intl","Spokane","WA","USA",47.61985556,-117.5338425,"Spokane,WA"
"1545","GEG",17,14,"Spokane Intl","Spokane","WA","USA",47.61985556,-117.5338425,"Spokane,WA"
"1546","GEG",13,9,"Spokane Intl","Spokane","WA","USA",47.61985556,-117.5338425,"Spokane,WA"
"1547","GEG",15,10,"Spokane Intl","Spokane","WA","USA",47.61985556,-117.5338425,"Spokane,WA"
"1548","GEG",16,9,"Spokane Intl","Spokane","WA","USA",47.61985556,-117.5338425,"Spokane,WA"
"1549","GEG",19,17,"Spokane Intl","Spokane","WA","USA",47.61985556,-117.5338425,"Spokane,WA"
"1550","GEG",20,17,"Spokane Intl","Spokane","WA","USA",47.61985556,-117.5338425,"Spokane,WA"
"1551","GEG",11,11,"Spokane Intl","Spokane","WA","USA",47.61985556,-117.5338425,"Spokane,WA"
"1552","GEG",14,8,"Spokane Intl","Spokane","WA","USA",47.61985556,-117.5338425,"Spokane,WA"
"1553","GEG",22,18,"Spokane Intl","Spokane","WA","USA",47.61985556,-117.5338425,"Spokane,WA"
"1554","GEG",9,6,"Spokane Intl","Spokane","WA","USA",47.61985556,-117.5338425,"Spokane,WA"
"1555","GEG",10,6,"Spokane Intl","Spokane","WA","USA",47.61985556,-117.5338425,"Spokane,WA"
"1556","GEG",23,11,"Spokane Intl","Spokane","WA","USA",47.61985556,-117.5338425,"Spokane,WA"
"1557","GEG",0,6,"Spokane Intl","Spokane","WA","USA",47.61985556,-117.5338425,"Spokane,WA"
"1558","GEG",21,14,"Spokane Intl","Spokane","WA","USA",47.61985556,-117.5338425,"Spokane,WA"
"1559","GFK",15,22,"Grand Forks International","Grand Forks","ND","USA",47.949255,-97.17611111,"Grand Forks,ND"
"1560","GFK",22,5,"Grand Forks International","Grand Forks","ND","USA",47.949255,-97.17611111,"Grand Forks,ND"
"1561","GFK",23,13,"Grand Forks International","Grand Forks","ND","USA",47.949255,-97.17611111,"Grand Forks,ND"
"1562","GFK",21,16,"Grand Forks International","Grand Forks","ND","USA",47.949255,-97.17611111,"Grand Forks,ND"
"1563","GFK",10,7,"Grand Forks International","Grand Forks","ND","USA",47.949255,-97.17611111,"Grand Forks,ND"
"1564","GFK",16,9,"Grand Forks International","Grand Forks","ND","USA",47.949255,-97.17611111,"Grand Forks,ND"
"1565","GGG",10,9,"Gregg County","Longview","TX","USA",32.38486111,-94.71171,"Longview,TX"
"1566","GGG",20,13,"Gregg County","Longview","TX","USA",32.38486111,-94.71171,"Longview,TX"
"1567","GGG",18,0,"Gregg County","Longview","TX","USA",32.38486111,-94.71171,"Longview,TX"
"1568","GGG",16,10,"Gregg County","Longview","TX","USA",32.38486111,-94.71171,"Longview,TX"
"1569","GJT",12,8,"Walker ","Grand Junction","CO","USA",39.1224125,-108.5267347,"Grand Junction,CO"
"1570","GJT",24,0,"Walker ","Grand Junction","CO","USA",39.1224125,-108.5267347,"Grand Junction,CO"
"1571","GJT",14,8,"Walker ","Grand Junction","CO","USA",39.1224125,-108.5267347,"Grand Junction,CO"
"1572","GJT",20,7,"Walker ","Grand Junction","CO","USA",39.1224125,-108.5267347,"Grand Junction,CO"
"1573","GJT",16,10,"Walker ","Grand Junction","CO","USA",39.1224125,-108.5267347,"Grand Junction,CO"
"1574","GJT",9,4,"Walker ","Grand Junction","CO","USA",39.1224125,-108.5267347,"Grand Junction,CO"
"1575","GJT",10,3,"Walker ","Grand Junction","CO","USA",39.1224125,-108.5267347,"Grand Junction,CO"
"1576","GJT",19,11,"Walker ","Grand Junction","CO","USA",39.1224125,-108.5267347,"Grand Junction,CO"
"1577","GJT",0,9,"Walker ","Grand Junction","CO","USA",39.1224125,-108.5267347,"Grand Junction,CO"
"1578","GJT",15,11,"Walker ","Grand Junction","CO","USA",39.1224125,-108.5267347,"Grand Junction,CO"
"1579","GJT",21,10,"Walker ","Grand Junction","CO","USA",39.1224125,-108.5267347,"Grand Junction,CO"
"1580","GJT",18,12,"Walker ","Grand Junction","CO","USA",39.1224125,-108.5267347,"Grand Junction,CO"
"1581","GJT",13,5,"Walker ","Grand Junction","CO","USA",39.1224125,-108.5267347,"Grand Junction,CO"
"1582","GJT",11,6,"Walker ","Grand Junction","CO","USA",39.1224125,-108.5267347,"Grand Junction,CO"
"1583","GJT",17,7,"Walker ","Grand Junction","CO","USA",39.1224125,-108.5267347,"Grand Junction,CO"
"1584","GJT",23,6,"Walker ","Grand Junction","CO","USA",39.1224125,-108.5267347,"Grand Junction,CO"
"1585","GJT",22,6,"Walker ","Grand Junction","CO","USA",39.1224125,-108.5267347,"Grand Junction,CO"
"1586","GNV",17,11,"Gainesville Regional","Gainesville","FL","USA",29.69005556,-82.27177778,"Gainesville,FL"
"1587","GNV",13,8,"Gainesville Regional","Gainesville","FL","USA",29.69005556,-82.27177778,"Gainesville,FL"
"1588","GNV",8,22,"Gainesville Regional","Gainesville","FL","USA",29.69005556,-82.27177778,"Gainesville,FL"
"1589","GNV",11,12,"Gainesville Regional","Gainesville","FL","USA",29.69005556,-82.27177778,"Gainesville,FL"
"1590","GNV",12,10,"Gainesville Regional","Gainesville","FL","USA",29.69005556,-82.27177778,"Gainesville,FL"
"1591","GNV",23,19,"Gainesville Regional","Gainesville","FL","USA",29.69005556,-82.27177778,"Gainesville,FL"
"1592","GNV",15,12,"Gainesville Regional","Gainesville","FL","USA",29.69005556,-82.27177778,"Gainesville,FL"
"1593","GNV",19,14,"Gainesville Regional","Gainesville","FL","USA",29.69005556,-82.27177778,"Gainesville,FL"
"1594","GNV",10,5,"Gainesville Regional","Gainesville","FL","USA",29.69005556,-82.27177778,"Gainesville,FL"
"1595","GNV",18,0,"Gainesville Regional","Gainesville","FL","USA",29.69005556,-82.27177778,"Gainesville,FL"
"1596","GNV",21,7,"Gainesville Regional","Gainesville","FL","USA",29.69005556,-82.27177778,"Gainesville,FL"
"1597","GNV",16,22,"Gainesville Regional","Gainesville","FL","USA",29.69005556,-82.27177778,"Gainesville,FL"
"1598","GNV",14,10,"Gainesville Regional","Gainesville","FL","USA",29.69005556,-82.27177778,"Gainesville,FL"
"1599","GNV",20,19,"Gainesville Regional","Gainesville","FL","USA",29.69005556,-82.27177778,"Gainesville,FL"
"1600","GNV",9,11,"Gainesville Regional","Gainesville","FL","USA",29.69005556,-82.27177778,"Gainesville,FL"
"1601","GNV",22,24,"Gainesville Regional","Gainesville","FL","USA",29.69005556,-82.27177778,"Gainesville,FL"
"1602","GPT",18,12,"Gulfport-Biloxi Regional","Gulfport-Biloxi","MS","USA",30.40728028,-89.07009278,"Gulfport-Biloxi,MS"
"1603","GPT",14,11,"Gulfport-Biloxi Regional","Gulfport-Biloxi","MS","USA",30.40728028,-89.07009278,"Gulfport-Biloxi,MS"
"1604","GPT",10,9,"Gulfport-Biloxi Regional","Gulfport-Biloxi","MS","USA",30.40728028,-89.07009278,"Gulfport-Biloxi,MS"
"1605","GPT",20,21,"Gulfport-Biloxi Regional","Gulfport-Biloxi","MS","USA",30.40728028,-89.07009278,"Gulfport-Biloxi,MS"
"1606","GPT",13,8,"Gulfport-Biloxi Regional","Gulfport-Biloxi","MS","USA",30.40728028,-89.07009278,"Gulfport-Biloxi,MS"
"1607","GPT",15,12,"Gulfport-Biloxi Regional","Gulfport-Biloxi","MS","USA",30.40728028,-89.07009278,"Gulfport-Biloxi,MS"
"1608","GPT",19,25,"Gulfport-Biloxi Regional","Gulfport-Biloxi","MS","USA",30.40728028,-89.07009278,"Gulfport-Biloxi,MS"
"1609","GPT",21,17,"Gulfport-Biloxi Regional","Gulfport-Biloxi","MS","USA",30.40728028,-89.07009278,"Gulfport-Biloxi,MS"
"1610","GPT",16,12,"Gulfport-Biloxi Regional","Gulfport-Biloxi","MS","USA",30.40728028,-89.07009278,"Gulfport-Biloxi,MS"
"1611","GPT",11,11,"Gulfport-Biloxi Regional","Gulfport-Biloxi","MS","USA",30.40728028,-89.07009278,"Gulfport-Biloxi,MS"
"1612","GPT",22,17,"Gulfport-Biloxi Regional","Gulfport-Biloxi","MS","USA",30.40728028,-89.07009278,"Gulfport-Biloxi,MS"
"1613","GPT",8,8,"Gulfport-Biloxi Regional","Gulfport-Biloxi","MS","USA",30.40728028,-89.07009278,"Gulfport-Biloxi,MS"
"1614","GPT",17,13,"Gulfport-Biloxi Regional","Gulfport-Biloxi","MS","USA",30.40728028,-89.07009278,"Gulfport-Biloxi,MS"
"1615","GPT",9,6,"Gulfport-Biloxi Regional","Gulfport-Biloxi","MS","USA",30.40728028,-89.07009278,"Gulfport-Biloxi,MS"
"1616","GPT",12,0,"Gulfport-Biloxi Regional","Gulfport-Biloxi","MS","USA",30.40728028,-89.07009278,"Gulfport-Biloxi,MS"
"1617","GPT",23,10,"Gulfport-Biloxi Regional","Gulfport-Biloxi","MS","USA",30.40728028,-89.07009278,"Gulfport-Biloxi,MS"
"1618","GRB",10,6,"Austin Straubel International","Green Bay","WI","USA",44.48507333,-88.12959,"Green Bay,WI"
"1619","GRB",21,19,"Austin Straubel International","Green Bay","WI","USA",44.48507333,-88.12959,"Green Bay,WI"
"1620","GRB",8,7,"Austin Straubel International","Green Bay","WI","USA",44.48507333,-88.12959,"Green Bay,WI"
"1621","GRB",12,11,"Austin Straubel International","Green Bay","WI","USA",44.48507333,-88.12959,"Green Bay,WI"
"1622","GRB",15,11,"Austin Straubel International","Green Bay","WI","USA",44.48507333,-88.12959,"Green Bay,WI"
"1623","GRB",23,14,"Austin Straubel International","Green Bay","WI","USA",44.48507333,-88.12959,"Green Bay,WI"
"1624","GRB",9,12,"Austin Straubel International","Green Bay","WI","USA",44.48507333,-88.12959,"Green Bay,WI"
"1625","GRB",20,10,"Austin Straubel International","Green Bay","WI","USA",44.48507333,-88.12959,"Green Bay,WI"
"1626","GRB",17,22,"Austin Straubel International","Green Bay","WI","USA",44.48507333,-88.12959,"Green Bay,WI"
"1627","GRB",13,14,"Austin Straubel International","Green Bay","WI","USA",44.48507333,-88.12959,"Green Bay,WI"
"1628","GRB",14,17,"Austin Straubel International","Green Bay","WI","USA",44.48507333,-88.12959,"Green Bay,WI"
"1629","GRB",18,19,"Austin Straubel International","Green Bay","WI","USA",44.48507333,-88.12959,"Green Bay,WI"
"1630","GRB",6,12,"Austin Straubel International","Green Bay","WI","USA",44.48507333,-88.12959,"Green Bay,WI"
"1631","GRB",22,17,"Austin Straubel International","Green Bay","WI","USA",44.48507333,-88.12959,"Green Bay,WI"
"1632","GRB",19,28,"Austin Straubel International","Green Bay","WI","USA",44.48507333,-88.12959,"Green Bay,WI"
"1633","GRB",7,8,"Austin Straubel International","Green Bay","WI","USA",44.48507333,-88.12959,"Green Bay,WI"
"1634","GRB",11,13,"Austin Straubel International","Green Bay","WI","USA",44.48507333,-88.12959,"Green Bay,WI"
"1635","GRB",16,15,"Austin Straubel International","Green Bay","WI","USA",44.48507333,-88.12959,"Green Bay,WI"
"1636","GRK",12,11,"Robert Gray AAF","Killeen","TX","USA",31.06489778,-97.82779778,"Killeen,TX"
"1637","GRK",15,17,"Robert Gray AAF","Killeen","TX","USA",31.06489778,-97.82779778,"Killeen,TX"
"1638","GRK",17,15,"Robert Gray AAF","Killeen","TX","USA",31.06489778,-97.82779778,"Killeen,TX"
"1639","GRK",22,3,"Robert Gray AAF","Killeen","TX","USA",31.06489778,-97.82779778,"Killeen,TX"
"1640","GRK",19,14,"Robert Gray AAF","Killeen","TX","USA",31.06489778,-97.82779778,"Killeen,TX"
"1641","GRK",20,21,"Robert Gray AAF","Killeen","TX","USA",31.06489778,-97.82779778,"Killeen,TX"
"1642","GRK",16,9,"Robert Gray AAF","Killeen","TX","USA",31.06489778,-97.82779778,"Killeen,TX"
"1643","GRK",18,21,"Robert Gray AAF","Killeen","TX","USA",31.06489778,-97.82779778,"Killeen,TX"
"1644","GRK",11,8,"Robert Gray AAF","Killeen","TX","USA",31.06489778,-97.82779778,"Killeen,TX"
"1645","GRK",8,9,"Robert Gray AAF","Killeen","TX","USA",31.06489778,-97.82779778,"Killeen,TX"
"1646","GRK",9,8,"Robert Gray AAF","Killeen","TX","USA",31.06489778,-97.82779778,"Killeen,TX"
"1647","GRK",21,22,"Robert Gray AAF","Killeen","TX","USA",31.06489778,-97.82779778,"Killeen,TX"
"1648","GRK",14,9,"Robert Gray AAF","Killeen","TX","USA",31.06489778,-97.82779778,"Killeen,TX"
"1649","GRK",10,11,"Robert Gray AAF","Killeen","TX","USA",31.06489778,-97.82779778,"Killeen,TX"
"1650","GRR",20,18,"Kent County International","Grand Rapids","MI","USA",42.88081972,-85.52276778,"Grand Rapids,MI"
"1651","GRR",17,14,"Kent County International","Grand Rapids","MI","USA",42.88081972,-85.52276778,"Grand Rapids,MI"
"1652","GRR",23,19,"Kent County International","Grand Rapids","MI","USA",42.88081972,-85.52276778,"Grand Rapids,MI"
"1653","GRR",24,25,"Kent County International","Grand Rapids","MI","USA",42.88081972,-85.52276778,"Grand Rapids,MI"
"1654","GRR",14,11,"Kent County International","Grand Rapids","MI","USA",42.88081972,-85.52276778,"Grand Rapids,MI"
"1655","GRR",21,14,"Kent County International","Grand Rapids","MI","USA",42.88081972,-85.52276778,"Grand Rapids,MI"
"1656","GRR",8,5,"Kent County International","Grand Rapids","MI","USA",42.88081972,-85.52276778,"Grand Rapids,MI"
"1657","GRR",18,15,"Kent County International","Grand Rapids","MI","USA",42.88081972,-85.52276778,"Grand Rapids,MI"
"1658","GRR",16,15,"Kent County International","Grand Rapids","MI","USA",42.88081972,-85.52276778,"Grand Rapids,MI"
"1659","GRR",22,18,"Kent County International","Grand Rapids","MI","USA",42.88081972,-85.52276778,"Grand Rapids,MI"
"1660","GRR",11,10,"Kent County International","Grand Rapids","MI","USA",42.88081972,-85.52276778,"Grand Rapids,MI"
"1661","GRR",12,9,"Kent County International","Grand Rapids","MI","USA",42.88081972,-85.52276778,"Grand Rapids,MI"
"1662","GRR",19,26,"Kent County International","Grand Rapids","MI","USA",42.88081972,-85.52276778,"Grand Rapids,MI"
"1663","GRR",10,11,"Kent County International","Grand Rapids","MI","USA",42.88081972,-85.52276778,"Grand Rapids,MI"
"1664","GRR",13,12,"Kent County International","Grand Rapids","MI","USA",42.88081972,-85.52276778,"Grand Rapids,MI"
"1665","GRR",0,19,"Kent County International","Grand Rapids","MI","USA",42.88081972,-85.52276778,"Grand Rapids,MI"
"1666","GRR",15,13,"Kent County International","Grand Rapids","MI","USA",42.88081972,-85.52276778,"Grand Rapids,MI"
"1667","GRR",9,10,"Kent County International","Grand Rapids","MI","USA",42.88081972,-85.52276778,"Grand Rapids,MI"
"1668","GSO",23,14,"Piedmont Triad International","Greensboro","NC","USA",36.09774694,-79.9372975,"Greensboro,NC"
"1669","GSO",20,19,"Piedmont Triad International","Greensboro","NC","USA",36.09774694,-79.9372975,"Greensboro,NC"
"1670","GSO",11,11,"Piedmont Triad International","Greensboro","NC","USA",36.09774694,-79.9372975,"Greensboro,NC"
"1671","GSO",19,34,"Piedmont Triad International","Greensboro","NC","USA",36.09774694,-79.9372975,"Greensboro,NC"
"1672","GSO",15,13,"Piedmont Triad International","Greensboro","NC","USA",36.09774694,-79.9372975,"Greensboro,NC"
"1673","GSO",0,25,"Piedmont Triad International","Greensboro","NC","USA",36.09774694,-79.9372975,"Greensboro,NC"
"1674","GSO",21,28,"Piedmont Triad International","Greensboro","NC","USA",36.09774694,-79.9372975,"Greensboro,NC"
"1675","GSO",14,10,"Piedmont Triad International","Greensboro","NC","USA",36.09774694,-79.9372975,"Greensboro,NC"
"1676","GSO",16,15,"Piedmont Triad International","Greensboro","NC","USA",36.09774694,-79.9372975,"Greensboro,NC"
"1677","GSO",9,10,"Piedmont Triad International","Greensboro","NC","USA",36.09774694,-79.9372975,"Greensboro,NC"
"1678","GSO",8,6,"Piedmont Triad International","Greensboro","NC","USA",36.09774694,-79.9372975,"Greensboro,NC"
"1679","GSO",13,17,"Piedmont Triad International","Greensboro","NC","USA",36.09774694,-79.9372975,"Greensboro,NC"
"1680","GSO",12,10,"Piedmont Triad International","Greensboro","NC","USA",36.09774694,-79.9372975,"Greensboro,NC"
"1681","GSO",17,16,"Piedmont Triad International","Greensboro","NC","USA",36.09774694,-79.9372975,"Greensboro,NC"
"1682","GSO",10,13,"Piedmont Triad International","Greensboro","NC","USA",36.09774694,-79.9372975,"Greensboro,NC"
"1683","GSO",22,15,"Piedmont Triad International","Greensboro","NC","USA",36.09774694,-79.9372975,"Greensboro,NC"
"1684","GSO",18,20,"Piedmont Triad International","Greensboro","NC","USA",36.09774694,-79.9372975,"Greensboro,NC"
"1685","GSO",24,22,"Piedmont Triad International","Greensboro","NC","USA",36.09774694,-79.9372975,"Greensboro,NC"
"1686","GSP",19,15,"Greenville-Spartanburg","Greer","SC","USA",34.89566722,-82.21885833,"Greer,SC"
"1687","GSP",18,17,"Greenville-Spartanburg","Greer","SC","USA",34.89566722,-82.21885833,"Greer,SC"
"1688","GSP",16,17,"Greenville-Spartanburg","Greer","SC","USA",34.89566722,-82.21885833,"Greer,SC"
"1689","GSP",15,14,"Greenville-Spartanburg","Greer","SC","USA",34.89566722,-82.21885833,"Greer,SC"
"1690","GSP",12,12,"Greenville-Spartanburg","Greer","SC","USA",34.89566722,-82.21885833,"Greer,SC"
"1691","GSP",13,10,"Greenville-Spartanburg","Greer","SC","USA",34.89566722,-82.21885833,"Greer,SC"
"1692","GSP",21,23,"Greenville-Spartanburg","Greer","SC","USA",34.89566722,-82.21885833,"Greer,SC"
"1693","GSP",11,14,"Greenville-Spartanburg","Greer","SC","USA",34.89566722,-82.21885833,"Greer,SC"
"1694","GSP",10,10,"Greenville-Spartanburg","Greer","SC","USA",34.89566722,-82.21885833,"Greer,SC"
"1695","GSP",14,11,"Greenville-Spartanburg","Greer","SC","USA",34.89566722,-82.21885833,"Greer,SC"
"1696","GSP",9,14,"Greenville-Spartanburg","Greer","SC","USA",34.89566722,-82.21885833,"Greer,SC"
"1697","GSP",17,17,"Greenville-Spartanburg","Greer","SC","USA",34.89566722,-82.21885833,"Greer,SC"
"1698","GSP",20,17,"Greenville-Spartanburg","Greer","SC","USA",34.89566722,-82.21885833,"Greer,SC"
"1699","GSP",8,8,"Greenville-Spartanburg","Greer","SC","USA",34.89566722,-82.21885833,"Greer,SC"
"1700","GSP",22,18,"Greenville-Spartanburg","Greer","SC","USA",34.89566722,-82.21885833,"Greer,SC"
"1701","GSP",24,18,"Greenville-Spartanburg","Greer","SC","USA",34.89566722,-82.21885833,"Greer,SC"
"1702","GSP",23,18,"Greenville-Spartanburg","Greer","SC","USA",34.89566722,-82.21885833,"Greer,SC"
"1703","GST",16,14,"Gustavus","Gustavus","AK","USA",58.42438139,-135.7073814,"Gustavus,AK"
"1704","GTF",20,8,"Great Falls Intl","Great Falls","MT","USA",47.48200194,-111.3706853,"Great Falls,MT"
"1705","GTF",24,25,"Great Falls Intl","Great Falls","MT","USA",47.48200194,-111.3706853,"Great Falls,MT"
"1706","GTF",17,3,"Great Falls Intl","Great Falls","MT","USA",47.48200194,-111.3706853,"Great Falls,MT"
"1707","GTF",22,9,"Great Falls Intl","Great Falls","MT","USA",47.48200194,-111.3706853,"Great Falls,MT"
"1708","GTF",11,11,"Great Falls Intl","Great Falls","MT","USA",47.48200194,-111.3706853,"Great Falls,MT"
"1709","GTF",16,8,"Great Falls Intl","Great Falls","MT","USA",47.48200194,-111.3706853,"Great Falls,MT"
"1710","GTF",13,14,"Great Falls Intl","Great Falls","MT","USA",47.48200194,-111.3706853,"Great Falls,MT"
