"","UniqueCarrier","Origin","Dest","PctOnTime"
"7915","XE","PBI","CLE",0.52
"7958","XE","SAN","COS",0.52
"7965","XE","SAN","TUL",0.52
"7968","XE","SAT","IAH",0.52
"8035","XE","TUL","ONT",0.52
"8051","XE","TYS","EWR",0.52
"8116","YV","CLT","BWI",0.52
"8117","YV","CLT","CHS",0.52
"8137","YV","CLT","MHT",0.52
"8158","YV","CLT","TLH",0.52
"8230","YV","GSO","CLT",0.52
"8232","YV","GSO","ORD",0.52
"8271","YV","IAD","PHL",0.52
"8340","YV","MDT","ORD",0.52
"8393","YV","ORD","FSD",0.52
"8421","YV","ORD","TVC",0.52
"118","9E","CVG","AUS",0.51
"383","9E","MEM","LIT",0.51
"641","AA","CLT","DFW",0.51
"653","AA","DEN","ORD",0.51
"657","AA","DFW","AUS",0.51
"665","AA","DFW","CMH",0.51
"696","AA","DFW","MSP",0.51
"712","AA","DFW","RIC",0.51
"717","AA","DFW","SDF",0.51
"729","AA","DFW","XNA",0.51
"817","AA","LAX","SFO",0.51
"851","AA","MIA","BWI",0.51
"897","AA","ORD","AUS",0.51
"918","AA","ORD","MCI",0.51
"951","AA","PHL","DFW",0.51
"953","AA","PHL","ORD",0.51
"966","AA","RIC","DFW",0.51
"978","AA","SAT","LAX",0.51
"979","AA","SAT","ORD",0.51
"1050","AA","TPA","ORD",0.51
"1148","AS","GEG","SEA",0.51
"1174","AS","MCO","SEA",0.51
"1279","B6","AUS","SFO",0.51
"1330","B6","EWR","MCO",0.51
"1339","B6","FLL","HPN",0.51
"1364","B6","IAD","OAK",0.51
"1372","B6","JFK","AUS",0.51
"1386","B6","JFK","JAX",0.51
"1393","B6","JFK","ORD",0.51
"1410","B6","JFK","SMF",0.51
"1443","B6","MCO","EWR",0.51
"1527","B6","SMF","JFK",0.51
"1570","CO","CLE","EWR",0.51
"1593","CO","CMH","EWR",0.51
"1625","CO","EWR","FLL",0.51
"1638","CO","EWR","MSP",0.51
"1639","CO","EWR","MSY",0.51
"1700","CO","IAH","HNL",0.51
"1703","CO","IAH","JAX",0.51
"1723","CO","IAH","PHL",0.51
"1747","CO","JAX","IAH",0.51
"1755","CO","LAX","HNL",0.51
"1758","CO","LGA","IAH",0.51
"1788","CO","PBI","EWR",0.51
"1790","CO","PDX","EWR",0.51
"1801","CO","RDU","EWR",0.51
"1846","DL","ANC","CVG",0.51
"1862","DL","ATL","CHS",0.51
"1865","DL","ATL","CMH",0.51
"1887","DL","ATL","IAD",0.51
"1892","DL","ATL","JAX",0.51
"1905","DL","ATL","MOB",0.51
"1920","DL","ATL","PNS",0.51
"1923","DL","ATL","RIC",0.51
"1934","DL","ATL","SJU",0.51
"1967","DL","BOS","MCO",0.51
"2003","DL","CVG","LAX",0.51
"2067","DL","IND","ATL",0.51
"2079","DL","JFK","FLL",0.51
"2086","DL","JFK","PHX",0.51
"2196","DL","RIC","ATL",0.51
"2201","DL","RSW","BDL",0.51
"2227","DL","SLC","BOI",0.51
"2240","DL","SLC","GEG",0.51
"2252","DL","SLC","OGG",0.51
"2255","DL","SLC","PDX",0.51
"2271","DL","SNA","CVG",0.51
"2293","EV","ABY","ATL",0.51
"2302","EV","ATL","AEX",0.51
"2381","EV","ATL","MEM",0.51
"2411","EV","ATL","SAT",0.51
"2417","EV","ATL","SHV",0.51
"2481","EV","CSG","ATL",0.51
"2541","EV","CVG","PIT",0.51
"2587","EV","FNT","ATL",0.51
"2806","F9","DEN","IND",0.51
"2807","F9","DEN","JAC",0.51
"2817","F9","DEN","MSP",0.51
"2826","F9","DEN","SAT",0.51
"2871","F9","SFO","DEN",0.51
"2876","F9","STL","DEN",0.51
"2911","FL","ATL","MIA",0.51
"2918","FL","ATL","PHL",0.51
"3056","FL","LAS","BMI",0.51
"3133","FL","MIA","MDW",0.51
"3142","FL","MKE","MCO",0.51
"3158","FL","PBI","ATL",0.51
"3171","FL","PHL","MCO",0.51
"3245","FL","TPA","FNT",0.51
"3276","HA","LAX","HNL",0.51
"3311","MQ","BNA","ORD",0.51
"3394","MQ","DFW","GRR",0.51
"3420","MQ","DFW","ROC",0.51
"3426","MQ","DFW","SHV",0.51
"3433","MQ","DFW","TYS",0.51
"3509","MQ","LGA","DSM",0.51
"3510","MQ","LGA","DTW",0.51
"3526","MQ","MCI","RDU",0.51
"3545","MQ","MIA","XNA",0.51
"3564","MQ","OKC","ORD",0.51
"3582","MQ","ORD","CMI",0.51
"3587","MQ","ORD","DBQ",0.51
"3590","MQ","ORD","DTW",0.51
"3625","MQ","ORD","RIC",0.51
"3631","MQ","ORD","SPI",0.51
"3636","MQ","ORD","TYS",0.51
"3684","MQ","SGF","ORD",0.51
"3763","NW","DCA","MEM",0.51
"3789","NW","DTW","CMH",0.51
"3804","NW","DTW","LAN",0.51
"3885","NW","IND","FLL",0.51
"3913","NW","LAX","LAS",0.51
"3961","NW","MEM","LIT",0.51
"3965","NW","MEM","MKE",0.51
"3999","NW","MSP","BDL",0.51
"4030","NW","MSP","GRR",0.51
"4060","NW","MSP","PIT",0.51
"4075","NW","MSP","SLC",0.51
"4121","NW","RSW","MSP",0.51
"4256","OH","AUS","CVG",0.51
"4314","OH","BTV","JFK",0.51
"4343","OH","CLT","CVG",0.51
"4366","OH","CVG","BDL",0.51
"4389","OH","CVG","DSM",0.51
"4409","OH","CVG","LAN",0.51
"4424","OH","CVG","OKC",0.51
"4464","OH","DCA","BTR",0.51
"4503","OH","GSO","ATL",0.51
"4543","OH","JAN","CVG",0.51
"4603","OH","LGA","LEX",0.51
"4743","OH","SAV","LGA",0.51
"4849","OO","AUS","LAX",0.51
"4896","OO","BWI","MKE",0.51
"4907","OO","CEC","ACV",0.51
"4969","OO","DEN","BZN",0.51
"5051","OO","DTW","ORD",0.51
"5234","OO","MKE","CMH",0.51
"5264","OO","MOD","SFO",0.51
"5329","OO","ORD","CRW",0.51
"5336","OO","ORD","DTW",0.51
"5383","OO","ORF","ORD",0.51
"5412","OO","PIT","SLC",0.51
"5476","OO","SFO","BOI",0.51
"5481","OO","SFO","COS",0.51
"5495","OO","SFO","PSP",0.51
"5502","OO","SFO","SLC",0.51
"5599","OO","SLC","STL",0.51
"5627","OO","TUL","ATL",0.51
"5667","UA","ATL","SFO",0.51
"5705","UA","DEN","AUS",0.51
"5706","UA","DEN","BIL",0.51
"5710","UA","DEN","BWI",0.51
"5738","UA","DEN","MCI",0.51
"5809","UA","IAD","LAX",0.51
"5817","UA","IAD","PHX",0.51
"5819","UA","IAD","SAN",0.51
"5821","UA","IAD","SFO",0.51
"5883","UA","MCO","ORD",0.51
"5955","UA","ORD","OMA",0.51
"5978","UA","ORD","STT",0.51
"6028","UA","SFO","BWI",0.51
"6032","UA","SFO","EWR",0.51
"6061","UA","SLC","SFO",0.51
"6116","US","CLE","PHX",0.51
"6135","US","CLT","EWR",0.51
"6136","US","CLT","FLL",0.51
"6145","US","CLT","LGA",0.51
"6222","US","EWR","PHX",0.51
"6267","US","LAS","ORD",0.51
"6330","US","ORD","PHX",0.51
"6359","US","PHL","MIA",0.51
"6364","US","PHL","PBI",0.51
"6405","US","PHX","JFK",0.51
"6587","WN","BHM","TPA",0.51
"6596","WN","BNA","FLL",0.51
"6659","WN","BWI","OKC",0.51
"6742","WN","DTW","STL",0.51
"6750","WN","ELP","PHX",0.51
"6793","WN","HOU","LAX",0.51
"6800","WN","HOU","OKC",0.51
"6869","WN","LAS","LAX",0.51
"6883","WN","LAS","PDX",0.51
"6914","WN","LAX","RNO",0.51
"6930","WN","LIT","LAS",0.51
"6938","WN","MAF","LAS",0.51
"7058","WN","MSY","HOU",0.51
"7250","WN","SAN","RNO",0.51
"7252","WN","SAN","SFO",0.51
"7263","WN","SAT","HRL",0.51
"7349","WN","STL","CLE",0.51
"7532","XE","CLE","PBI",0.51
"7550","XE","CLT","CLE",0.51
"7602","XE","EWR","BNA",0.51
"7610","XE","EWR","CMH",0.51
"7619","XE","EWR","IAD",0.51
"7684","XE","IAD","IAH",0.51
"7722","XE","IAH","IAD",0.51
"7735","XE","IAH","MCO",0.51
"7783","XE","JAX","EWR",0.51
"7806","XE","LAX","SMF",0.51
"7812","XE","LEX","IAH",0.51
"7861","XE","MSP","IAH",0.51
"7879","XE","OKC","SAN",0.51
"7897","XE","ONT","GEG",0.51
"7936","XE","RDU","EWR",0.51
"7963","XE","SAN","OKC",0.51
"7983","XE","SDF","EWR",0.51
"7987","XE","SFO","LAX",0.51
"8113","YV","CLT","BHM",0.51
"8155","YV","CLT","SRQ",0.51
"8168","YV","CWA","ORD",0.51
"8229","YV","GRR","ORD",0.51
"8281","YV","IAD","SYR",0.51
"8389","YV","ORD","DAY",0.51
"8394","YV","ORD","FWA",0.51
"8423","YV","ORF","CLT",0.51
"8470","YV","PIT","IAD",0.51
"8484","YV","RIC","CLT",0.51
"18","9E","ATL","EWR",0.5
"148","9E","DCA","CVG",0.5
"155","9E","DFW","CVG",0.5
"316","9E","JAX","MSP",0.5
"366","9E","MEM","DEN",0.5
"414","9E","MKE","MSP",0.5
"513","9E","ORF","ATL",0.5
"523","9E","PIR","JAX",0.5
"585","9E","TPA","CVG",0.5
"646","AA","DCA","MIA",0.5
"692","AA","DFW","MCO",0.5
"697","AA","DFW","MSY",0.5
"720","AA","DFW","SJC",0.5
"730","AA","DTW","DFW",0.5
"735","AA","EGE","JFK",0.5
"760","AA","HNL","DFW",0.5
"768","AA","IAD","SJU",0.5
"770","AA","IAH","MIA",0.5
"771","AA","IAH","ORD",0.5
"777","AA","JAX","DFW",0.5
"793","AA","LAS","JFK",0.5
"823","AA","LGA","EGE",0.5
"828","AA","LGA","MSY",0.5
"842","AA","MCO","ORD",0.5
"852","AA","MIA","DCA",0.5
"878","AA","MIA","XNA",0.5
"912","AA","ORD","IND",0.5
"944","AA","ORD","XNA",0.5
"963","AA","RDU","MIA",0.5
"1000","AA","SJU","BOS",0.5
"1059","AA","XNA","ORD",0.5
"1069","AQ","KOA","OAK",0.5
"1080","AQ","OAK","KOA",0.5
"1145","AS","FAI","BRW",0.5
"1162","AS","KTN","SIT",0.5
"1169","AS","LAX","SEA",0.5
"1226","AS","SEA","FAI",0.5
"1229","AS","SEA","JNU",0.5
"1305","B6","BOS","SFO",0.5
"1326","B6","CMH","JFK",0.5
"1349","B6","FLL","SWF",0.5
"1361","B6","IAD","LAS",0.5
"1368","B6","IAD","SJU",0.5
"1378","B6","JFK","BUR",0.5
"1422","B6","LGA","MCO",0.5
"1431","B6","LGB","ORD",0.5
"1518","B6","SJU","IAD",0.5
"1526","B6","SLC","SFO",0.5
"1551","CO","BDL","EWR",0.5
"1575","CO","CLE","LGA",0.5
"1611","CO","EWR","BDL",0.5
"1623","CO","EWR","DTW",0.5
"1654","CO","EWR","SDF",0.5
"1666","CO","FLL","EWR",0.5
"1683","CO","IAH","BOS",0.5
"1730","CO","IAH","SAN",0.5
"1762","CO","MCO","EWR",0.5
"1767","CO","MIA","EWR",0.5
"1779","CO","OKC","IAH",0.5
"1795","CO","PHX","EWR",0.5
"1805","CO","RSW","EWR",0.5
"1810","CO","SAT","EWR",0.5
"1816","CO","SDF","IAH",0.5
"1833","CO","SNA","EWR",0.5
"1856","DL","ATL","BOS",0.5
"1857","DL","ATL","BUF",0.5
"1867","DL","ATL","CVG",0.5
"1888","DL","ATL","IAH",0.5
"1896","DL","ATL","LEX",0.5
"1904","DL","ATL","MLB",0.5
"1919","DL","ATL","PIT",0.5
"1922","DL","ATL","RDU",0.5
"1968","DL","BOS","PBI",0.5
"1970","DL","BOS","SLC",0.5
"1976","DL","BWI","SLC",0.5
"2020","DL","DAY","ATL",0.5
"2030","DL","DFW","ATL",0.5
"2043","DL","FLL","BDL",0.5
"2153","DL","MOB","ATL",0.5
"2170","DL","ORD","SLC",0.5
"2209","DL","SAT","ATL",0.5
"2282","DL","TPA","BOS",0.5
"2305","EV","ATL","ATW",0.5
"2308","EV","ATL","AVP",0.5
"2315","EV","ATL","BTR",0.5
"2325","EV","ATL","CLE",0.5
"2391","EV","ATL","MSP",0.5
"2396","EV","ATL","OMA",0.5
"2422","EV","ATL","TLH",0.5
"2425","EV","ATL","TUL",0.5
"2431","EV","ATW","ATL",0.5
"2434","EV","AUS","CVG",0.5
"2451","EV","BNA","MCO",0.5
"2456","EV","BTR","CVG",0.5
"2492","EV","CVG","BOS",0.5
"2506","EV","CVG","DTW",0.5
"2516","EV","CVG","IAD",0.5
"2530","EV","CVG","MIA",0.5
"2537","EV","CVG","ORD",0.5
"2570","EV","DHN","ATL",0.5
"2574","EV","DTW","CVG",0.5
"2582","EV","FAY","ATL",0.5
"2586","EV","FLO","ATL",0.5
"2590","EV","FWA","ATL",0.5
"2623","EV","JAN","ATL",0.5
"2631","EV","LAN","CVG",0.5
"2647","EV","LGA","SAV",0.5
"2659","EV","MCO","BNA",0.5
"2674","EV","MDW","ATL",0.5
"2704","EV","ORD","CVG",0.5
"2713","EV","PIA","ATL",0.5
"2797","F9","DEN","CAK",0.5
"2798","F9","DEN","DAY",0.5
"2802","F9","DEN","ELP",0.5
"2815","F9","DEN","MEM",0.5
"2840","F9","ELP","DEN",0.5
"2845","F9","IND","DEN",0.5
"2878","F9","TUL","DEN",0.5
"2893","FL","ATL","DTW",0.5
"2908","FL","ATL","MCO",0.5
"2969","FL","BWI","RSW",0.5
"3003","FL","DEN","MCO",0.5
"3019","FL","FLL","HPN",0.5
"3069","FL","LGA","ATL",0.5
"3128","FL","MEM","FLL",0.5
"3137","FL","MKE","DCA",0.5
"3175","FL","PHX","MKE",0.5
"3226","FL","SRQ","BOS",0.5
"3327","MQ","CHS","DFW",0.5
"3342","MQ","CMH","LGA",0.5
"3386","MQ","DFW","EVV",0.5
"3482","MQ","JFK","DCA",0.5
"3507","MQ","LGA","CVG",0.5
"3530","MQ","MEM","MIA",0.5
"3547","MQ","MKE","MQT",0.5
"3603","MQ","ORD","JAX",0.5
"3604","MQ","ORD","JFK",0.5
"3626","MQ","ORD","ROC",0.5
"3664","MQ","RDU","XNA",0.5
"3717","MQ","XNA","LGA",0.5
"3734","NW","BHM","DTW",0.5
"3773","NW","DSM","DTW",0.5
"3793","NW","DTW","DSM",0.5
"3817","NW","DTW","MSN",0.5
"3821","NW","DTW","OMA",0.5
"3874","NW","HNL","LAX",0.5
"3889","NW","IND","MCO",0.5
"3922","NW","LIT","MSP",0.5
"3947","NW","MEM","DCA",0.5
"4058","NW","MSP","PHL",0.5
"4081","NW","MSP","TVC",0.5
"4087","NW","OGG","KOA",0.5
"4146","NW","SJU","MEM",0.5
"4173","OH","ABE","PHL",0.5
"4203","OH","ATL","DSM",0.5
"4262","OH","AVP","JFK",0.5
"4269","OH","BDL","PBI",0.5
"4293","OH","BOS","CHS",0.5
"4320","OH","BWI","CVG",0.5
"4331","OH","CHS","ATL",0.5
"4334","OH","CHS","JAX",0.5
"4379","OH","CVG","CLE",0.5
"4390","OH","CVG","DTW",0.5
"4416","OH","CVG","MEM",0.5
"4444","OH","CVG","SGF",0.5
"4473","OH","DFW","CVG",0.5
"4498","OH","FWA","ATL",0.5
"4592","OH","LGA","ATL",0.5
"4594","OH","LGA","CHS",0.5
"4688","OH","PBI","CMH",0.5
"4699","OH","PIT","CVG",0.5
"4713","OH","RDU","JFK",0.5
